City_ID,City,Lat,Lng,Feels Like,Min Temp,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description,Date
1284,Popondetta,-8.7537,148.2534,78.22,76.68,76.68,89,100,1.95,PG,overcast clouds,2021-12-05 20:40:11
1285,High Level,58.5169,-117.136,-18.29,-18.29,-18.29,83,1,2.3,CA,clear sky,2021-12-05 20:40:11
1286,Santa Cruz Del Sur,20.7147,-77.9956,86.0,82.24,82.24,66,100,5.93,CU,light rain,2021-12-05 20:40:12
1287,Leua,48.2156,18.6071,30.36,31.69,36.5,99,100,3.56,SK,light rain,2021-12-05 20:40:12
1288,Guiren,33.6697,118.1889,40.91,43.65,43.65,53,0,4.79,CN,clear sky,2021-12-05 20:40:12
1289,Luba,3.4568,8.5547,86.76,80.82,80.82,84,87,6.4,GQ,overcast clouds,2021-12-05 20:40:13
1290,Alexandria,31.2156,29.9553,65.86,63.14,66.16,72,40,6.91,EG,scattered clouds,2021-12-05 20:40:13
1291,Saint Albans,51.75,-0.3333,33.03,37.58,42.42,92,75,12.66,GB,broken clouds,2021-12-05 20:39:19
1292,Half Moon Bay,37.4636,-122.4286,58.06,49.82,70.3,79,1,3.0,US,mist,2021-12-05 20:40:14
1293,Borisoglebskiy,57.2586,39.1508,-15.16,-2.56,-2.56,91,93,7.99,RU,overcast clouds,2021-12-05 20:41:14
1294,Druskininkai,54.0167,23.9667,23.16,28.47,28.85,83,100,5.23,LT,overcast clouds,2021-12-05 20:41:14
1295,Lisakovsk,52.5369,62.4936,22.24,29.25,29.25,98,100,6.91,KZ,light snow,2021-12-05 20:41:15
1296,Bolu,40.6667,31.5833,43.95,46.26,46.26,88,49,4.81,TR,scattered clouds,2021-12-05 20:41:15
1297,Uzunovo,54.5386,38.6173,18.84,24.98,24.98,91,49,4.99,RU,scattered clouds,2021-12-05 20:41:15
1298,Lunglei,22.8833,92.7333,62.44,62.06,62.06,95,100,2.15,IN,light rain,2021-12-05 20:41:16
1299,Tuensang,26.2833,94.8333,59.29,59.38,59.38,91,97,2.93,IN,overcast clouds,2021-12-05 20:41:16
1300,Huilong,31.8111,121.655,43.72,46.92,54.03,79,0,6.6,CN,clear sky,2021-12-05 20:41:16
1301,Monrovia,6.3005,-10.7969,75.88,74.97,74.97,79,85,8.12,LR,overcast clouds,2021-12-05 20:41:17
1302,Bangui,4.3612,18.555,78.44,77.94,77.94,64,89,3.58,CF,overcast clouds,2021-12-05 20:41:17
1303,Ekibastuz,51.6667,75.3667,23.07,30.51,30.51,82,100,7.92,KZ,overcast clouds,2021-12-05 20:41:17
1304,Boyuibe,-20.4167,-63.2833,69.21,68.68,68.68,84,100,4.16,BO,overcast clouds,2021-12-05 20:41:18
1305,Malakal,9.5334,31.6605,79.95,81.43,81.43,28,8,5.73,SS,clear sky,2021-12-05 20:41:18
1306,Morro Bay,35.3658,-120.8499,71.92,62.78,78.33,50,3,7.0,US,clear sky,2021-12-05 20:41:18
1307,Suwalki,54.1118,22.9309,20.21,28.49,28.49,91,100,8.57,PL,overcast clouds,2021-12-05 20:41:19
1308,Baruun-Urt,46.6806,113.2792,8.15,18.1,18.1,76,2,7.72,MN,clear sky,2021-12-05 20:41:19
1309,Mareeba,-17.0,145.4333,74.46,72.48,74.12,85,3,3.83,AU,clear sky,2021-12-05 20:41:19
1310,Carmen,18.6333,-91.8333,85.26,82.44,82.44,61,40,9.22,MX,scattered clouds,2021-12-05 20:37:52
1311,Wellington,-41.2866,174.7756,53.28,51.91,64.76,97,75,3.0,NZ,moderate rain,2021-12-05 20:41:20
1312,Dharchula,29.85,80.5333,51.22,52.43,52.43,82,96,5.23,IN,overcast clouds,2021-12-05 20:41:20
1313,Myaundzha,63.0494,147.1858,-41.4,-41.4,-41.4,97,68,2.13,RU,broken clouds,2021-12-05 20:41:20
1314,Maryborough,-25.5333,152.7,73.65,73.11,73.11,75,24,7.94,AU,light rain,2021-12-05 20:41:21
1315,Kayes,14.0,-11.0,81.21,84.15,84.15,11,66,10.83,ML,broken clouds,2021-12-05 20:41:21
1316,Nanding,36.7483,118.0558,43.11,45.28,45.28,43,92,4.41,CN,overcast clouds,2021-12-05 20:41:22
1317,Emerald,-23.5333,148.1667,77.49,72.34,78.98,68,90,0.0,AU,overcast clouds,2021-12-05 20:41:22
1318,Maham,28.9833,76.3,64.63,65.48,65.48,62,75,4.12,IN,broken clouds,2021-12-05 20:41:23
1319,Dubti,11.7361,41.0853,75.6,75.96,75.96,50,0,12.57,ET,clear sky,2021-12-05 20:41:23
1320,Bouafle,6.9904,-5.7442,76.77,76.96,77.02,50,54,2.95,CI,broken clouds,2021-12-05 20:41:23
1321,Glendive,47.1053,-104.7125,11.93,10.65,27.48,82,90,24.16,US,light snow,2021-12-05 20:41:23
1322,Hay River,60.8156,-115.7999,-24.77,-14.84,-14.82,70,1,3.44,CA,clear sky,2021-12-05 20:41:24
1323,Lakes Entrance,-37.8811,147.981,60.03,54.57,61.16,65,84,7.2,AU,broken clouds,2021-12-05 20:41:24
1324,Chifeng,42.2683,118.9636,22.12,30.58,30.58,45,61,9.71,CN,broken clouds,2021-12-05 20:40:02
1325,Lahaina,20.8783,-156.6825,76.19,71.35,75.96,94,100,14.94,US,moderate rain,2021-12-05 20:37:29
1326,Forestville,38.8451,-76.875,46.85,47.25,52.66,40,75,5.75,US,broken clouds,2021-12-05 20:41:25
1327,Lufilufi,-13.8745,-171.5986,97.21,85.78,85.78,76,23,7.27,WS,few clouds,2021-12-05 20:41:25
1328,Riachao Das Neves,-11.7461,-44.91,74.7,73.47,73.47,89,81,2.86,BR,broken clouds,2021-12-05 20:41:25
1329,Lensk,60.7253,114.9278,-2.6,-2.6,-2.6,99,100,2.55,RU,overcast clouds,2021-12-05 20:41:26
1330,Mahenge,-8.6833,36.7167,64.24,63.82,63.82,92,97,2.68,TZ,overcast clouds,2021-12-05 20:41:26
1331,Kijang,35.2442,129.2139,36.03,38.93,38.93,68,44,4.05,KR,scattered clouds,2021-12-05 20:41:26
1332,Yuzhno-Kurilsk,44.0306,145.8556,29.62,36.37,36.37,72,3,9.01,RU,clear sky,2021-12-05 20:41:27
1333,Manoel Urbano,-8.8389,-69.2597,76.6,74.82,74.82,98,100,1.16,BR,overcast clouds,2021-12-05 20:41:27
1334,Kota Kinabalu,5.9749,116.0724,77.11,74.88,75.18,100,40,5.75,MY,light rain,2021-12-05 20:41:27
1335,Mama,58.3106,112.8986,12.76,12.76,12.76,97,100,2.86,RU,snow,2021-12-05 20:41:28
1336,Ola,59.5833,151.2833,-23.69,-11.09,-11.09,92,71,6.91,RU,broken clouds,2021-12-05 20:41:28
1337,Kalmunai,7.4167,81.8167,79.03,77.54,77.54,86,4,1.63,LK,clear sky,2021-12-05 20:41:29
1338,Bayshore Gardens,27.4253,-82.5904,76.93,67.98,82.17,64,1,9.22,US,clear sky,2021-12-05 20:41:29
1339,Abu Dhabi,24.4667,54.3667,72.37,71.62,72.97,67,0,0.0,AE,clear sky,2021-12-05 20:38:03
1340,Villa Union,23.2,-106.2333,88.2,83.01,83.91,63,70,7.27,MX,broken clouds,2021-12-05 20:41:29
1341,Newport,51.5877,-2.9984,36.41,37.51,43.83,78,32,6.53,GB,scattered clouds,2021-12-05 20:41:30
1342,Sarai Naurang,32.8259,70.7814,56.98,58.73,58.73,57,4,3.78,PK,clear sky,2021-12-05 20:42:30
1343,Itacoatiara,-3.1431,-58.4442,91.47,84.45,84.45,70,85,0.87,BR,overcast clouds,2021-12-05 20:42:30
1344,Paoua,7.2427,16.4406,76.08,77.16,77.16,32,98,2.08,CF,overcast clouds,2021-12-05 20:42:31
1345,Santa Maria,-29.6842,-53.8069,86.38,85.3,85.3,48,75,8.05,BR,broken clouds,2021-12-05 20:42:31
1346,Comodoro Rivadavia,-45.8667,-67.5,71.83,73.26,73.26,33,20,21.85,AR,few clouds,2021-12-05 20:42:31
1347,Glazov,58.1394,52.6584,-12.44,-1.93,-1.93,97,36,4.79,RU,scattered clouds,2021-12-05 20:42:32
1348,Mongomo,1.6274,11.3135,70.54,69.3,69.3,98,100,3.27,GQ,overcast clouds,2021-12-05 20:42:32
1349,Taseyevo,57.2169,94.8978,18.12,28.06,28.06,88,100,11.39,RU,overcast clouds,2021-12-05 20:42:32
1350,Mogadishu,2.0371,45.3438,79.74,79.74,79.74,73,76,15.19,SO,broken clouds,2021-12-05 20:41:47
1351,Hervey Bay,-25.2986,152.8535,74.28,71.71,77.04,90,7,3.0,AU,clear sky,2021-12-05 20:42:33
1352,Prescott,34.54,-112.4685,60.17,58.69,66.2,24,1,1.01,US,clear sky,2021-12-05 20:41:11
1353,Matadi,-5.8167,13.45,79.05,79.05,79.05,88,100,4.25,CD,overcast clouds,2021-12-05 20:42:33
1354,Navrongo,10.8956,-1.0921,79.68,82.06,82.06,13,5,6.31,GH,clear sky,2021-12-05 20:42:34
1355,Puerto Narino,-3.7703,-70.3831,95.18,84.15,84.15,82,100,2.82,CO,overcast clouds,2021-12-05 20:42:34
1356,Maiduguri,11.8464,13.1603,73.11,75.02,75.02,19,100,9.24,NG,overcast clouds,2021-12-05 20:42:34
1357,Chikwawa,-16.0335,34.8009,82.9,83.3,83.3,42,68,2.48,MW,broken clouds,2021-12-05 20:42:35
1358,Amga,60.8953,131.9608,-13.14,-13.14,-13.14,100,98,2.33,RU,overcast clouds,2021-12-05 20:42:35
1359,Iquitos,-3.7481,-73.2472,78.84,78.84,78.84,89,75,3.44,PE,broken clouds,2021-12-05 20:42:35
1360,Kambia,9.1167,-12.9167,91.02,82.54,82.54,83,37,4.25,SL,scattered clouds,2021-12-05 20:42:36
1361,Tornio,65.8481,24.1466,-7.76,2.35,2.35,97,32,5.01,FI,scattered clouds,2021-12-05 20:42:36
1362,Cascais,38.6979,-9.4215,53.67,52.95,56.52,70,8,1.01,PT,clear sky,2021-12-05 20:42:36
1363,Chilca,-12.5211,-76.7372,72.25,68.16,74.61,90,100,5.01,PE,overcast clouds,2021-12-05 20:42:37
1364,Tamsweg,47.1281,13.811,21.2,25.16,25.16,97,100,3.24,AT,overcast clouds,2021-12-05 20:42:37
1365,Hessisch Oldendorf,52.1667,9.25,35.49,34.92,40.42,92,100,3.13,DE,overcast clouds,2021-12-05 20:42:37
1366,Dzerzhinsk,56.2389,43.4631,5.65,16.83,17.42,85,90,8.95,RU,light snow,2021-12-05 20:42:38
1367,Kamenka,51.3223,42.7678,19.72,26.91,26.91,68,88,6.53,RU,overcast clouds,2021-12-05 20:42:38
1368,Jining,35.405,116.5814,35.6,39.83,39.83,57,38,5.93,CN,scattered clouds,2021-12-05 20:42:39
1369,Santa Cruz De La Palma,28.6835,-17.7642,67.3,66.15,68.14,56,75,11.5,ES,broken clouds,2021-12-05 20:42:39
1370,Sampit,-2.5333,112.95,75.83,74.28,74.28,94,100,3.76,ID,overcast clouds,2021-12-05 20:38:33
1371,Palembang,-2.9167,104.7458,75.85,74.26,74.26,95,100,3.06,ID,overcast clouds,2021-12-05 20:42:39
1372,Tooele,40.5308,-112.2983,47.62,42.62,54.09,40,1,8.05,US,clear sky,2021-12-05 20:42:40
1373,Chillicothe,39.3331,-82.9824,51.78,49.15,57.51,51,1,4.0,US,clear sky,2021-12-05 20:42:40
1374,Cap-Aux-Meules,47.3821,-61.8597,15.82,28.42,28.45,74,75,23.02,CA,light shower snow,2021-12-05 20:42:40
1375,Owensboro,37.7742,-87.1133,62.67,57.18,69.28,72,90,16.11,US,light rain,2021-12-05 20:42:41
1376,Tucuman,-26.8241,-65.2226,83.88,82.4,82.4,54,0,5.75,AR,clear sky,2021-12-05 20:39:30
1377,Contamana,-7.3333,-75.0167,89.06,85.42,85.42,57,100,0.76,PE,overcast clouds,2021-12-05 20:42:41
1378,Lagos,6.5833,3.75,96.28,84.52,84.52,82,79,5.37,NG,broken clouds,2021-12-05 20:38:34
1379,Krasnoarmeysk,51.0239,45.6969,15.03,24.15,25.29,93,63,10.69,RU,broken clouds,2021-12-05 20:42:42
1380,Tra Vinh,9.9347,106.3453,70.75,69.67,69.67,94,100,4.52,VN,overcast clouds,2021-12-05 20:42:42
1381,Goulburn,-34.75,149.7167,49.42,50.59,54.64,77,99,9.73,AU,overcast clouds,2021-12-05 20:42:42
1382,Tocopilla,-22.092,-70.1979,68.68,68.99,68.99,66,92,5.82,CL,overcast clouds,2021-12-05 20:41:53
1383,Fort Dodge,42.4975,-94.168,42.03,43.14,50.83,57,1,11.5,US,clear sky,2021-12-05 20:42:43
1384,Chancay,-11.5714,-77.2672,68.59,67.87,74.32,84,100,7.09,PE,overcast clouds,2021-12-05 20:42:43
1385,Demerval Lobao,-5.3583,-42.6764,100.44,90.81,90.81,58,56,4.16,BR,broken clouds,2021-12-05 20:42:44
1386,Caxito,-8.5785,13.6643,89.69,81.25,81.25,92,100,3.02,AO,overcast clouds,2021-12-05 20:42:44
1387,Khorixas,-20.3667,14.9667,62.51,64.56,64.56,38,0,7.56,NA,clear sky,2021-12-05 20:42:44
1388,Pishin,30.5803,66.9961,41.13,41.13,41.13,51,0,1.45,PK,clear sky,2021-12-05 20:42:45
1389,Barabinsk,55.3571,78.357,13.12,24.51,24.51,90,80,12.5,RU,broken clouds,2021-12-05 20:42:45
1390,Gizo,-8.103,156.8419,88.05,82.11,82.11,76,100,2.35,SB,moderate rain,2021-12-05 20:42:45
1391,Billings,45.7833,-108.5007,14.7,26.37,29.52,66,75,18.41,US,shower snow,2021-12-05 20:41:42
1392,Jega,12.2175,4.3792,78.78,78.78,78.78,19,15,9.62,NG,few clouds,2021-12-05 20:43:46
1393,Bhawanipatna,19.9,83.1667,68.61,67.59,67.59,97,97,1.01,IN,overcast clouds,2021-12-05 20:43:46
1394,Formosa Do Rio Preto,-11.0483,-45.1931,74.95,73.65,73.65,90,33,3.02,BR,scattered clouds,2021-12-05 20:43:47
1395,Dmitriyevka,54.75,55.3333,12.67,18.95,18.95,90,100,4.25,RU,overcast clouds,2021-12-05 20:43:47
1396,Kalianget,-7.05,113.9333,78.71,78.71,78.71,84,100,0.49,ID,light rain,2021-12-05 20:43:47
1397,Surab,28.4914,66.2585,34.25,39.34,39.34,46,0,7.18,PK,clear sky,2021-12-05 20:43:48
1398,Boca Do Acre,-8.7522,-67.3978,79.09,79.09,79.09,85,100,0.72,BR,overcast clouds,2021-12-05 20:43:48
1399,Barcelona,41.3888,2.159,47.17,41.97,50.29,53,20,1.99,ES,few clouds,2021-12-05 20:42:50
1400,Sile,41.1754,29.6133,52.29,48.49,54.27,76,7,4.99,TR,clear sky,2021-12-05 20:43:48
1401,Maumere,-8.6199,122.2111,80.01,78.46,78.46,85,100,6.73,ID,moderate rain,2021-12-05 20:43:49
1402,Diamantino,-14.4086,-56.4461,89.08,81.91,81.91,82,99,0.6,BR,moderate rain,2021-12-05 20:43:49
1403,Swarzedz,52.4129,17.085,26.26,31.73,32.22,90,90,5.75,PL,mist,2021-12-05 20:43:49
1404,Taranagar,28.6709,75.0351,62.94,63.84,63.84,64,0,0.81,IN,clear sky,2021-12-05 20:43:50
1405,Pangnirtung,66.1451,-65.7125,5.0,17.6,17.6,93,90,17.27,CA,light snow,2021-12-05 20:43:50
1406,Drawsko Pomorskie,53.5306,15.8097,30.51,28.67,31.89,91,100,1.01,PL,overcast clouds,2021-12-05 20:43:50
1407,Jutai,-5.1833,-68.9,77.13,75.67,75.67,89,100,3.27,BR,moderate rain,2021-12-05 20:43:51
1408,Miles City,46.4083,-105.8406,13.17,25.52,25.77,74,90,26.46,US,overcast clouds,2021-12-05 20:43:51
1409,Vrbove,48.6197,17.7226,29.14,31.26,35.69,100,90,3.44,SK,mist,2021-12-05 20:43:51
1410,Belchatow,51.3688,19.3567,27.36,29.89,32.18,99,100,3.36,PL,overcast clouds,2021-12-05 20:43:52
1411,Kipini,-2.5257,40.5262,85.8,80.89,80.89,78,100,10.25,KE,overcast clouds,2021-12-05 20:43:52
1412,Buala,-8.145,159.5921,86.68,80.71,80.71,85,100,8.99,SB,moderate rain,2021-12-05 20:43:52
1413,Vieste,41.8825,16.175,48.54,50.32,50.5,74,96,6.13,IT,overcast clouds,2021-12-05 20:43:53
1414,Mbuji-Mayi,-6.15,23.6,71.33,70.07,70.07,97,100,2.08,CD,light rain,2021-12-05 20:43:53
1415,Blagoyevo,63.3667,47.9167,-2.79,6.53,6.53,98,74,4.97,RU,broken clouds,2021-12-05 20:43:53
1416,Bath,51.3779,-2.3591,37.35,37.89,43.77,87,36,5.91,GB,scattered clouds,2021-12-05 20:43:54
1417,Havre-Saint-Pierre,50.2334,-63.5986,9.37,21.56,24.8,53,1,14.97,CA,clear sky,2021-12-05 20:43:54
1418,Morehead,37.2711,-87.1764,65.39,63.3,70.14,84,90,1.99,US,light rain,2021-12-05 20:43:55
1419,Agnibilekrou,7.1344,-3.2047,75.22,75.99,75.99,41,31,1.36,CI,scattered clouds,2021-12-05 20:43:55
1420,Mayo,38.8876,-76.5119,47.48,47.95,53.87,49,90,3.0,US,overcast clouds,2021-12-05 20:43:55
1421,Williston,48.147,-103.618,6.03,13.57,25.54,79,100,11.99,US,light snow,2021-12-05 20:41:53
1422,Mattawa,46.7379,-119.9028,42.73,39.16,45.01,40,75,2.1,US,broken clouds,2021-12-05 20:41:09
1423,Betafo,-19.8333,46.85,62.13,62.22,62.22,85,0,4.27,MG,clear sky,2021-12-05 20:43:56
1424,Livingstone,-17.8419,25.8543,74.59,74.48,74.48,63,98,5.19,ZM,overcast clouds,2021-12-05 20:43:56
1425,Casian,11.035,119.7136,84.4,80.78,80.78,71,30,23.24,PH,scattered clouds,2021-12-05 20:43:57
1426,Dufftown,57.4333,-3.1333,26.58,27.27,33.96,85,27,4.99,GB,scattered clouds,2021-12-05 20:43:57
1427,Makinsk,52.6292,70.4169,-1.21,9.75,9.75,96,56,6.89,KZ,broken clouds,2021-12-05 20:43:57
1428,Taiyuan,37.8694,112.5603,21.9,30.06,30.06,59,0,8.95,CN,clear sky,2021-12-05 20:43:58
1429,Kamennomostskiy,44.2983,40.1856,43.25,44.31,44.31,83,100,3.0,RU,overcast clouds,2021-12-05 20:43:58
1430,Zeya,53.75,127.2667,7.99,7.99,7.99,94,100,1.48,RU,overcast clouds,2021-12-05 20:43:59
1431,Boa Esperanca,-21.09,-45.5658,74.28,73.69,73.69,75,34,2.84,BR,scattered clouds,2021-12-05 20:43:59
1432,Kashi,39.4547,75.9797,24.57,29.41,29.41,50,40,4.47,CN,scattered clouds,2021-12-05 20:43:59
1433,Madisonville,37.3281,-87.4989,64.69,60.55,70.23,98,37,17.0,US,scattered clouds,2021-12-05 20:45:00
1434,Pasighat,28.0667,95.3333,62.67,63.73,63.73,61,96,3.09,IN,overcast clouds,2021-12-05 20:45:00
1435,Alice,27.7523,-98.0697,84.96,77.36,85.3,56,75,14.97,US,broken clouds,2021-12-05 20:45:00
1436,Diego De Almagro,-26.3667,-70.05,79.54,81.9,81.9,12,24,10.96,CL,few clouds,2021-12-05 20:45:01
1437,Markova,48.6758,24.4138,28.4,28.4,28.4,96,100,1.36,UA,overcast clouds,2021-12-05 20:45:01
1438,Langenthal,47.2153,7.7961,32.54,30.49,34.86,96,90,2.77,CH,overcast clouds,2021-12-05 20:45:01
1439,Columbus,39.9612,-82.9988,47.79,46.11,54.46,59,40,1.99,US,scattered clouds,2021-12-05 20:40:46
1440,Vogar,63.9832,-22.3874,32.86,36.19,41.56,87,75,17.27,IS,broken clouds,2021-12-05 20:45:02
1441,Adwa,14.1646,38.8955,56.59,59.09,59.09,40,0,3.27,ET,clear sky,2021-12-05 20:45:02
1442,Indramayu,-6.3264,108.32,79.34,79.34,79.34,78,99,13.47,ID,overcast clouds,2021-12-05 20:45:03
1443,San Joaquin,37.9333,-121.3011,51.8,48.78,53.85,76,90,3.44,US,overcast clouds,2021-12-05 20:45:03
1444,Noyabrsk,63.1994,75.4507,-28.01,-15.41,-15.41,95,90,9.91,RU,overcast clouds,2021-12-05 20:45:04
1445,Kasongo-Lunda,-6.4667,16.8167,70.95,69.73,69.73,97,100,0.83,CD,light rain,2021-12-05 20:45:04
1446,Turukhansk,65.8167,87.9833,-50.21,-37.61,-37.61,100,20,4.43,RU,few clouds,2021-12-05 20:45:04
1447,Kingston,17.997,-76.7936,89.74,82.15,85.15,71,20,5.01,JM,few clouds,2021-12-05 20:42:14
1448,Tautira,-17.7333,-149.15,96.46,86.0,86.02,73,69,16.89,PF,broken clouds,2021-12-05 20:45:05
1449,Santa Marinella,42.0345,11.8536,43.59,41.29,50.04,75,38,8.14,IT,scattered clouds,2021-12-05 20:45:05
1450,Puerto Colombia,10.9878,-74.9547,102.29,89.69,89.69,75,62,18.79,CO,broken clouds,2021-12-05 20:45:05
1451,Polunochnoye,60.8697,60.4153,-12.39,-3.69,-3.69,98,100,3.6,RU,light snow,2021-12-05 20:45:06
1452,Saint-Joseph,-21.3667,55.6167,75.38,70.11,75.58,81,44,9.71,RE,scattered clouds,2021-12-05 20:45:06
1453,Santo Antonio Do Ica,-3.1022,-67.9397,79.45,79.45,79.45,95,92,2.55,BR,overcast clouds,2021-12-05 20:45:06
1454,Camacupa,-12.0167,17.4833,62.91,62.4,62.4,97,100,2.24,AO,light rain,2021-12-05 20:45:07
1455,Itaqui,-29.1253,-56.5531,90.43,92.91,92.91,26,8,13.31,BR,clear sky,2021-12-05 20:45:07
1456,Tukrah,32.5341,20.5791,63.41,64.15,64.15,67,55,15.5,LY,broken clouds,2021-12-05 20:45:07
1457,Mukhen,48.1,136.1,16.97,26.22,26.22,77,64,9.31,RU,broken clouds,2021-12-05 20:45:08
1458,Koygorodok,60.445,50.9968,-21.19,-10.41,-10.41,100,62,4.14,RU,broken clouds,2021-12-05 20:45:08
1459,Tuy Hoa,13.0833,109.3,72.64,71.51,71.51,91,100,11.07,VN,overcast clouds,2021-12-05 20:45:08
1460,Monroe,43.1501,-77.6831,27.54,33.06,38.5,69,90,11.5,US,overcast clouds,2021-12-05 20:45:09
1461,Notse,6.95,1.1667,83.71,80.83,80.83,66,89,6.29,TG,overcast clouds,2021-12-05 20:45:09
1462,Hondo,32.45,130.2,43.47,45.95,45.95,66,83,4.99,JP,broken clouds,2021-12-05 20:45:09
1463,Kyzyl-Suu,42.3414,78.0056,20.32,28.24,28.24,58,77,7.92,KG,broken clouds,2021-12-05 20:45:10
1464,Corner Brook,48.9667,-57.9484,19.42,27.21,30.33,92,100,9.62,CA,light snow,2021-12-05 20:44:49
1465,Fabriano,43.3406,12.9073,38.14,36.05,40.86,87,24,2.13,IT,few clouds,2021-12-05 20:45:10
1466,Carballo,43.213,-8.691,50.04,48.58,52.02,93,78,3.11,ES,broken clouds,2021-12-05 20:45:11
1467,Panama City,8.9936,-79.5197,93.7,79.14,87.75,74,40,4.61,PA,scattered clouds,2021-12-05 20:45:11
1468,Puerto Ayacucho,5.6639,-67.6236,105.58,92.98,92.98,58,84,1.79,VE,broken clouds,2021-12-05 20:45:11
1469,Ouango,4.3133,22.5552,77.59,76.69,76.69,75,100,1.99,CF,overcast clouds,2021-12-05 20:45:12
1470,Vetlanda,57.4289,15.0776,14.45,22.53,22.87,96,91,6.69,SE,light snow,2021-12-05 20:45:12
1471,Pedasi,7.5333,-80.0333,99.66,87.06,87.06,76,99,8.16,PA,overcast clouds,2021-12-05 20:45:13
1472,Pontes E Lacerda,-15.2261,-59.3353,79.88,79.88,79.88,88,98,1.9,BR,heavy intensity rain,2021-12-05 20:45:13
1473,Kirakira,-10.4544,161.9205,89.06,81.81,81.81,83,99,6.29,SB,moderate rain,2021-12-05 20:45:13
1474,Balkanabat,39.5108,54.3671,48.36,51.87,51.87,34,69,2.55,TM,broken clouds,2021-12-05 20:45:14
1475,Puerto Leguizamo,-0.1934,-74.7819,79.29,79.29,79.29,93,97,3.22,CO,overcast clouds,2021-12-05 20:45:14
1476,Eyl,7.9803,49.8164,76.73,76.3,76.3,66,56,16.35,SO,broken clouds,2021-12-05 20:46:14
1477,Enkoping,59.6361,17.0777,2.97,12.06,18.23,84,16,6.85,SE,few clouds,2021-12-05 20:46:15
1478,Ahuimanu,21.4447,-157.8378,68.58,65.91,74.91,94,90,11.5,US,heavy intensity rain,2021-12-05 20:46:15
1479,Narwar,25.65,77.9,62.67,64.24,64.24,49,65,0.92,IN,broken clouds,2021-12-05 20:46:15
1480,Oda,35.1833,132.5,39.07,43.54,43.54,78,30,7.63,JP,scattered clouds,2021-12-05 20:46:16
1481,Shinshiro,34.9,137.5,49.37,45.37,55.44,84,100,3.13,JP,overcast clouds,2021-12-05 20:46:16
1482,Colorines,19.2,-100.1667,72.95,73.72,77.4,46,57,7.09,MX,broken clouds,2021-12-05 20:46:16
1483,Ningxiang,37.34,111.2052,26.19,29.89,29.89,39,1,3.56,CN,clear sky,2021-12-05 20:46:17
1484,Bismarck,46.8083,-100.7837,14.31,25.43,28.24,81,90,16.11,US,light snow,2021-12-05 20:45:12
1485,Curuca,-0.7289,-47.8481,79.66,77.99,77.99,89,47,6.2,BR,scattered clouds,2021-12-05 20:46:17
1486,Roald,62.5833,6.1333,24.51,26.65,35.74,69,75,16.11,NO,broken clouds,2021-12-05 20:46:18
1487,Tabuk,17.4189,121.4443,66.33,65.73,65.73,92,96,2.33,PH,overcast clouds,2021-12-05 20:46:18
1488,Prince Rupert,54.3161,-130.3201,26.26,30.29,33.49,83,20,5.75,CA,few clouds,2021-12-05 20:46:19
1489,Kapoeta,4.7717,33.5903,82.45,83.71,83.71,36,99,12.15,SS,overcast clouds,2021-12-05 20:46:19
1490,Los Negros,-17.7333,-63.4333,92.93,83.75,83.75,79,100,6.93,BO,overcast clouds,2021-12-05 20:46:19
1491,Peace River,56.2501,-117.286,-19.89,-7.29,-7.29,70,20,12.66,CA,few clouds,2021-12-05 20:46:20
1492,Tarakan,3.3,117.6333,79.48,79.48,79.48,79,100,4.45,ID,overcast clouds,2021-12-05 20:46:20
1493,Verkhnyaya Inta,65.9811,60.3094,-16.47,-3.87,-3.87,85,97,8.01,RU,overcast clouds,2021-12-05 20:46:21
1494,Platteville,42.7342,-90.4785,26.01,29.53,33.48,93,100,6.35,US,overcast clouds,2021-12-05 20:46:21
1495,Robe,-37.1833,139.75,52.61,54.37,54.37,66,77,1.79,AU,broken clouds,2021-12-05 20:46:21
1496,Dalbandin,28.8947,64.4101,48.2,51.26,51.26,45,1,7.2,PK,clear sky,2021-12-05 20:44:35
1497,Svetlaya,46.5389,138.3297,21.13,28.4,28.4,74,2,7.05,RU,clear sky,2021-12-05 20:46:22
1498,Imeni Vorovskogo,55.7233,38.3414,28.02,21.51,28.69,98,98,2.57,RU,overcast clouds,2021-12-05 20:46:22
1499,Teknaf,20.8624,92.3058,75.18,74.03,74.03,86,87,5.3,BD,overcast clouds,2021-12-05 20:46:22
1500,Atyrau,47.1167,51.8833,25.43,33.82,33.82,86,75,11.18,KZ,broken clouds,2021-12-05 20:46:23
1501,Smithers,54.7804,-127.1743,14.32,14.32,14.32,92,90,0.0,CA,overcast clouds,2021-12-05 20:46:23
1502,Nicoya,10.1483,-85.452,101.59,89.15,89.15,67,43,9.48,CR,scattered clouds,2021-12-05 20:46:24
1503,Aksay,47.26,39.87,31.84,35.82,39.58,83,100,8.99,RU,overcast clouds,2021-12-05 20:46:24
1504,Zajecar,43.9036,22.2641,33.76,36.5,38.05,94,100,3.53,RS,light rain,2021-12-05 20:46:24
1505,Pathein,16.7833,94.7333,66.06,66.16,66.16,76,92,4.74,MM,overcast clouds,2021-12-05 20:46:25
1506,Santana Do Livramento,-30.8908,-55.5328,79.16,79.16,79.16,52,62,10.83,BR,broken clouds,2021-12-05 20:46:25
1507,Wolgast,54.05,13.7667,29.55,36.86,36.86,87,100,10.45,DE,overcast clouds,2021-12-05 20:46:25
